86970530,308045021
18831926,308045021
1296279134079823872,308045021
1296279134079823872,308045021
18831926,308045021
18831926,308045021
1296279134079823872,308045021
18831926,308045021
1296279134079823872,308045021
1296279134079823872,308045021
1296279134079823872,308045021
18831926,308045021
1296279134079823872,308045021
1296279134079823872,308045021
18831926,308045021
86970530,308045021
15496407,308045021
15496407,308045021
15496407,308045021
885891622919184384,308045021
885891622919184384,308045021
18831926,308045021
301352485,308045021
1003107003693137921,308045021
1003107003693137921,308045021
1338892910549475330,308045021
86970530,308045021
2926505202,308045021
18831926,308045021
18831926,308045021
1005846500583321601,308045021
454071012,308045021
1296279134079823872,308045021
1296279134079823872,308045021
1296279134079823872,308045021
1003107003693137921,308045021
1296279134079823872,308045021
15423737,308045021
1003107003693137921,1353306974939738113
23373153,1353306974939738113
1219232377605644289,1353306974939738113
246939630,1353306974939738113
38978291,1353306974939738113
38978291,1353306974939738113
38978291,1353306974939738113
38978291,1353306974939738113
163018653,1353306974939738113
1891490382,1353306974939738113
38978291,1353306974939738113
38978291,1353306974939738113
38978291,1353306974939738113
38978291,1353306974939738113
38978291,1353306974939738113
926164634570067968,1353306974939738113
860715570,1353306974939738113
1296279134079823872,1353306974939738113
38978291,1353306974939738113
38978291,1353306974939738113
38978291,1353306974939738113
38978291,1353306974939738113
38978291,1353306974939738113
38978291,1353306974939738113
38978291,1353306974939738113
38978291,1353306974939738113
1270133776748855304,1353306974939738113
38978291,1353306974939738113
67934675,1353306974939738113
1219232377605644289,1353306974939738113
38978291,1353306974939738113
38978291,1353306974939738113
38978291,1353306974939738113
38978291,1353306974939738113
38978291,1353306974939738113
38978291,1353306974939738113
38978291,1353306974939738113
1219232377605644289,1353306974939738113
38978291,1353306974939738113
38978291,1353306974939738113
301352485,1353306974939738113
301352485,1353306974939738113
38978291,1353306974939738113
38978291,1353306974939738113
38978291,1353306974939738113
38978291,1353306974939738113
38978291,1353306974939738113
38978291,1353306974939738113
38978291,1353306974939738113
38978291,1353306974939738113
38978291,1353306974939738113
163018653,1353306974939738113
205864193,1353306974939738113
1219232377605644289,1353306974939738113
38978291,1353306974939738113
1219232377605644289,1353306974939738113
38978291,1353306974939738113
18004222,1353306974939738113
1891490382,1353306974939738113
38978291,1353306974939738113
18082945,1353306974939738113
1219232377605644289,1353306974939738113
1055307732226531328,1353306974939738113
191100226,1353306974939738113
1296279134079823872,1353306974939738113
1055307732226531328,1353306974939738113
301352485,1353306974939738113
1891490382,1353306974939738113
67934675,1353306974939738113
1891490382,1353306974939738113
1891490382,1353306974939738113
38978291,1353306974939738113
1891490382,1353306974939738113
38978291,1353306974939738113
191100226,1353306974939738113
38978291,1353306974939738113
1168793622248067072,1353306974939738113
246939630,1353306974939738113
246939630,1353306974939738113
38978291,1353306974939738113
38978291,1353306974939738113
1045976040877756421,1353306974939738113
38978291,1353306974939738113
38978291,1353306974939738113
1296279134079823872,1353306974939738113
1219232377605644289,1353306974939738113
18831926,1353306974939738113
38978291,1353306974939738113
38978291,1353306974939738113
163018653,1353306974939738113
38978291,1353306974939738113
18831926,1353306974939738113
1003107003693137921,936620120255934466
873135988440223745,936620120255934466
1219232377605644289,936620120255934466
