1268223690480615424,919965874311782400
1278236816936710144,29447428
1278236816936710144,29447428
1278236816936710144,94350709
1280478731874848769,1231420045
1280478731874848769,1346847727536238595
1280478731874848769,1428509556301197312
1280478731874848769,433728338
1280478731874848769,547328022
1280478731874848769,940778288871542786
1309417499398746112,1240682348120866816
1309417499398746112,173672963
1309417499398746112,21489341
1314122647341608961,29447428
1319916075476262914,1429016867532849153
1319916075476262914,1429016867532849153
1319916075476262914,1429016867532849153
1330859882040463362,1473301547891187717
1330859882040463362,329305241
1330859882040463362,877968869138329601
1335983975613939712,1187286319678050305
1335983975613939712,1497454353090809860
1335983975613939712,1497454353090809860
1335983975613939712,2589820362
1335983975613939712,41719739
1354654336689852416,1330859882040463362
1370118821936312320,1387010761994682371
1387010761994682371,1476701921893257236
1387010761994682371,4830874006
1387010761994682371,4830874006
1387010761994682371,4830874006
1387010761994682371,4830874006
1387010761994682371,4830874006
1387010761994682371,793520017
1387010761994682371,811704294743359493
1387802155810271239,1387010761994682371
139109800,18053163
139109800,301352485
139109800,301352485
139109800,344185586
139109800,39130254
1400013985202704385,728273994
14157134,1070779320916996097
14157134,726070073081868289
14157134,985146235039506432
1421835080813666306,1443330719250632709
1421835080813666306,37338552
1421835080813666306,90146161
14247236,120797984
14247236,713839291210792960
14247236,788106950160609280
14247236,96648433
14260960,1325274987368869888
14260960,155930120
14260960,78713167
142640919,1387010761994682371
14281853,1102519004244205568
14281853,1285594911803416583
14281853,20451595
14281853,419927046
1429016867532849153,1319916075476262914
1448337884604469259,1387010761994682371
145499533,1363451211890876416
145499533,17624477
145499533,29269689
1460176204363972613,1381854660106010626
1460176204363972613,329305241
1460176204363972613,329305241
1462548977367359490,1082334406751252480
1462548977367359490,1325188311242186752
1462548977367359490,1448298903216984066
1462548977367359490,1497267347563982853
1462548977367359490,2828664616
1462548977367359490,2951601697
1462548977367359490,545402717
1462548977367359490,757082022204538880
1462548977367359490,829855036372979712
1462548977367359490,975084801253396480
1462548977367359490,975665886286753792
14707794,1463263787134291970
14707794,3162249408
14707794,60779696
1471037967926018051,1170432178012008450
1471037967926018051,1403376337063235588
1471037967926018051,1430989083740868608
1471037967926018051,1461182536604860417
1471037967926018051,1473093411691372551
1473485044018601984,1387010761994682371
1473485044018601984,1387010761994682371
1475584734705033216,1387010761994682371
1476701921893257236,1387010761994682371
14795451,1387010761994682371
1498021970440507392,1387010761994682371
15012486,18831926
15480566,1225382429080391680
15480566,1475640014675628041
15480566,18831926
15480566,866724171304194048
1577442662,1387010761994682371
15801906,1352235653849870338
15801906,1369880235064258571
15801906,16966104
15801906,2371064395
15801906,2876041031
15801906,518521500
15801906,977796337151307776
159021888,1017039921255624705
159021888,1233276322803138561
159021888,84174241
163018653,1253892943544381440
163018653,1325399345995374592
163018653,1417944725068386309
1640929196,1248759402
1640929196,2739667932
1640929196,961105574
165660881,2615581908
178580925,106123038
178580925,1374439409047674888
178580925,875495754537861121
178580925,897180245006180352
18831926,1094971056358637568
18831926,1244198220366000128
18831926,1306347674929684482
18831926,17261279
18831926,19617541
18831926,275104144
18831926,4917244678
18831926,798711382044708864
18831926,844852386
18831926,886032877011558400
1891490382,1451703125212123145
1891490382,1489800685046669314
1891490382,4833331271
19084896,1136929287011880961
19084896,1307324263297413130
19084896,1379972530463776770
1921951394,1250154805294587904
1921951394,1389619592130088976
1921951394,1389619592130088976
1921951394,1389619592130088976
1921951394,1389619592130088976
1921951394,1389619592130088976
19241864,29447428
19460358,18831926
19739126,1033084441697153024
19739126,1033084441697153024
19739126,1921951394
19739126,1921951394
19739126,1921951394
19739126,1921951394
19739126,1921951394
19739126,1921951394
19739126,1921951394
19739126,1921951394
19739126,1921951394
19739126,1921951394
20052899,1416846409865867267
20052899,1458422928366874624
20052899,19019465
20052899,792254042
20559705,555857498
20559705,811362755861061632
20559705,84174241
20995648,1474726309
20995648,200511006
20995648,995789645354070021
21525682,1256595851859726337
21525682,1265835600923357185
21525682,1443349716943572995
21525682,1493774877198749699
21525682,20821069
21525682,253641379
21525682,40931023
21525682,494701047
21525682,997519418492993537
21525682,997519418492993537
21525682,997519418492993537
21525682,997519418492993537
22187085,1024179554
22187085,1194801500498931712
22187085,1368799567190237188
22187085,147649467
22187085,2430547590
2227646515,1240937077258117120
2227646515,1362322526118969346
2227646515,1362322526118969346
2227646515,2412307836
225779417,1190788202736435200
225779417,4196505444
225779417,783655217170554880
22619344,1387010761994682371
234694571,1038106141732089857
234694571,1363558112498749441
234694571,95620187
23471698,1387010761994682371
23937894,1391714455390670851
23937894,26391380
23937894,3145935035
239770727,1387010761994682371
2425571623,1467530495563026434
2425571623,2189056412
2425571623,960187993
2441666255,1459318873149353984
2441666255,234943964
2441666255,998825510552723456
2522916284,41438148
254515782,1089045346242576385
254515782,1382912376597479427
254515782,1921961029
254515782,61348039
254515782,70374894
254515782,828561216918335489
254515782,84174241
254515782,982538772540567552
255369151,1128224212349382656
255369151,1333273132547751936
255369151,779833230
255812611,1438672537773395970
255812611,2432830728
255812611,26262458
255812611,73537202
256552189,1028022611324747776
25816369,1278236816936710144
2608740770,1248772656435871744
2608740770,1456071062672736260
2608740770,1645345628
2608740770,3226113792
2613791900,1387010761994682371
2615581908,1309762062
2615581908,1317697028873281538
2615581908,14721982
2615581908,249524923
2615581908,556601571
2615581908,60779696
2615581908,631850941
2615581908,850099512
26217297,1210233737356730368
26217297,1265453530418237441
26217297,1456312759012954115
26217297,2447463596
26217297,252553444
26217297,76941017
26217297,76941017
26217297,785154746818633728
26217297,874148114399154176
262219168,1291502143342510082
262219168,1300371127127085057
262219168,1332768934383263745
262219168,2951601697
262219168,84146348
262219168,980751310642233345
26562883,614600545
27493883,2876041031
27493883,3002029764
27493883,821681572202029058
2768501,1140438675001503747
2768501,1245485014751408130
2768501,1448820035015770116
2768501,1686874152
2768501,352754946
2809959174,1101913766
2809959174,1355511416720076804
2809959174,2173378878
2809959174,305325817
2809959174,39667408
2809959174,713133920968159232
2809959174,713133920968159232
2809959174,80471236
2809959174,893479800
2825412526,29447428
288277167,1219694667694006273
288277167,18184205
288277167,289186412
2885493519,1221462414744596483
2885493519,1349922686898724864
2885493519,1379013583074394112
2885493519,2448649162
2885493519,581375677
2885493519,738786290313920513
29447428,121732143
29447428,1247295628780208132
29447428,130065700
29447428,1387314750883831810
29447428,1433489836162396166
29447428,146243221
29447428,1474852997020758024
29447428,22448617
29447428,2328730903
29447428,23747507
29447428,36066931
29447428,364478729
29447428,364478729
29447428,517105402
29447428,517105402
29447428,517105402
29447428,517105402
29447428,728273994
29447428,728273994
29447428,728273994
29447428,94350709
29447428,94350709
29447428,94350709
29447428,94350709
29447428,94350709
29447428,94350709
29447428,94350709
29447428,94350709
29667856,1387010761994682371
2980236053,15480566
307755781,1293837794771496963
307755781,202884181
307755781,2448742807
30844417,5439842
30844417,87358629
30844417,976948534053343233
3131144855,1222196905947680768
3131144855,20061144
3131144855,2714613089
3131144855,753729818
3131144855,79813585
3131144855,913755612344934400
3246790436,1268023502344384513
3246790436,1307213540634230784
3246790436,3336352766
3246790436,553990226
32871086,1130046320184446976
32871086,2372317417
32871086,262472211
32871086,356546958
32871086,746377806754394116
32871086,897515348085190656
3288075858,124385632
3288075858,18366690
3288075858,90107770
3303457302,1034875037877186560
3303457302,380105755
3303457302,45591393
3303457302,789203988533026818
3342600166,1387010761994682371
3342600166,1387010761994682371
3383159573,1132012546637090816
3383159573,1240682348120866816
3383159573,416690954
34116377,1054893957652434944
34116377,1148122960613392384
34116377,42856767
34116377,60779696
34116377,60779696
34116377,725798322
34247411,1189870353172123648
34247411,1403349748153819145
34247411,4757894056
342863309,1121967352181030912
342863309,1392950168
342863309,829834513320726530
342863309,831159630172680195
342863309,96648433
3453306553,105613985
3453306553,1214489977762959362
3453306553,1236491189492174848
3453306553,1269018935371771904
3453306553,1329590133264326656
3453306553,1395904932113383425
3453306553,1401861298233647106
3453306553,147833076
3453306553,1493422299462402052
3453306553,1557320480
3453306553,1573800344
3453306553,1573800344
3453306553,1573800344
3453306553,1573800344
3453306553,1573800344
3453306553,1573800344
3453306553,1573800344
3453306553,1573800344
3453306553,1573800344
3453306553,1573800344
3453306553,1573800344
3453306553,183024552
3453306553,183024552
3453306553,183024552
3453306553,183024552
3453306553,183024552
3453306553,183024552
3453306553,2475034094
3453306553,284475942
3453306553,284475942
3453306553,32669068
3453306553,416950760
3453306553,468161947
3453306553,552543142
3453306553,727843939634421766
3453306553,761819600568717312
3453306553,761819600568717312
3453306553,761819600568717312
3453306553,90107770
3453306553,90107770
3453306553,90107770
3453306553,90107770
3453306553,90107770
3453306553,90107770
3453306553,949134972547248129
3453306553,984232716651511808
35787166,2706903578
35787166,892503488193855488
35787166,922464867436593153
36711022,1368799567190237188
36711022,800148535899324416
36711022,919667724535648262
368240745,1354551453260591108
368240745,1516235004
368240745,335240330
3896850852,3246790436
40068395,2615581908
4043106914,1249588897547300864
4043106914,22344763
4043106914,22344763
4118285112,1305795361336770560
4118285112,2340315002
4118285112,720420236076277760
41438148,2264401871
41438148,2264401871
41438148,817086280597209089
4292519659,977204844
44196397,1108027439589007360
44196397,1198048825086291970
44196397,1387010761994682371
45379403,1240682348120866816
45379403,1240682348120866816
45379403,1240682348120866816
45379403,1240682348120866816
45379403,1243679597729910786
45379403,21489341
454099919,1017962856
454099919,213801168
454099919,889765401822973952
459390022,1387010761994682371
467726691,1354107559964073984
467726691,16315143
467726691,21407616
467726691,320014945
467726691,4541535439
467726691,51241418
467726691,700359998
46926921,1387010761994682371
473022390,1387010761994682371
48624704,1309762062
48624704,1335413170572128259
48624704,1415515867857637380
48624704,17939958
48624704,232187050
48624704,2412307836
48624704,612440918
48624704,923839146077986821
48624704,943210460
48624704,962092001154940928
486834536,1921951394
490002009,1290232189615894531
490002009,1305795361336770560
490002009,1351956895
490002009,913835190572670976
508132071,1428424784396783616
508132071,3931884312
508132071,524941932
52544275,1921951394
53963427,1227930246
53963427,249236062
53963427,540223123
58487473,1387010761994682371
58974496,2880610310
58974496,32366648
58974496,736393287678853122
605153786,301352485
605153786,731874217
605153786,760219193195302912
605153786,795138728218021889
614600545,15169907
614600545,2524207025
614600545,775705831887077376
63942152,1314346745086709760
63942152,1333273132547751936
63942152,446173045
63942152,79688044
65357102,1284146730
65357102,1384053916690571264
65357102,332080277
65357102,91556413
66917778,1213233837393604608
66917778,23422559
66917778,470797902
66917778,582414351
66917778,9707492
707967655031005186,1105502811800915968
707967655031005186,2592842778
707967655031005186,2751873404
711608180535640064,1210233737356730368
711608180535640064,582850891
711608180535640064,845793138321113088
711608180535640064,935883301
713752653289955329,14548232
713752653289955329,1921951394
713752653289955329,1921951394
722242009,2683210415
722242009,872158753008877569
722242009,95766237
723148184013279234,2608740770
72655429,29447428
728273994,1278236816936710144
728273994,29447428
728273994,29447428
7587032,2968186857
7587032,4757894056
7587032,903339238032322561
76596783,1278236816936710144
76721925,1387010761994682371
76842602,1131654730579554306
76842602,1309762062
76842602,403796945
76842602,582414351
7768402,1921951394
793331593,1089045346242576385
793331593,1248772656435871744
793331593,90107770
793520017,1387010761994682371
795857631571156992,17267769
795857631571156992,306616453
795857631571156992,448692159
798953701972938752,102162577
798953701972938752,17290000
798953701972938752,493606253
80040960,1387010761994682371
843433646962999296,1270133776748855304
843433646962999296,1270133776748855304
843433646962999296,1270133776748855304
86626845,1220034889879187456
86626845,1422338138727358465
86626845,2926505202
86626845,480875170
86626845,732217064237207552
868673067223887872,1954432309
868673067223887872,23452847
868673067223887872,713118204453851138
868673067223887872,713118204453851138
870629200348274688,1573800344
870629200348274688,163099660
870629200348274688,2342573012
870629200348274688,287675386
877968869138329601,1460176204363972613
878284831,1344424632103956482
878284831,17717593
878284831,2402210804
878284831,2933782246
878284831,335600262
878284831,51241418
878284831,934181338793562112
879147821915615233,1067968702400876544
879147821915615233,1219836531449290753
879147821915615233,746746178260205569
879810242153914368,1619151054
879810242153914368,16957407
879810242153914368,3227865816
900021957424447488,1387010761994682371
920943710254313472,18831926
926164634570067968,1113956399833333761
926164634570067968,26805539
926164634570067968,715617989656051712
926164634570067968,73659965
926164634570067968,738145794
926164634570067968,822591807821381635
92932981,1018660693
92932981,1368100356
92932981,2921282954
92932981,428944666
92932981,8619542
93419198,29447428
938494109844729856,2264401871
938494109844729856,2264401871
938494109844729856,2264401871
938494109844729856,2264401871
938494109844729856,2264401871
938494109844729856,41438148
938494109844729856,817086280597209089
938494109844729856,817086280597209089
93880122,1446484946294644739
93880122,2732470025
93880122,3065680671
939697315379646465,1387010761994682371
94350709,29447428
950215424981028864,1440445217153241089
950215424981028864,1440445217153241089
950215424981028864,752222360
950215424981028864,97739866
950215424981028864,97739866
950563187296030721,1356492104235577344
950563187296030721,2941201618
950563187296030721,932315271372726272
950563187296030721,977002392368680960
95091601,1139017108338032641
95091601,1213060990822076416
95091601,1373530219273875457
95091601,17698525
95091601,400495760
95091601,4899639072
95091601,828605443400282113
95091601,84174241
95091601,91039220
95091601,925679969224634368
9609622,1125425563076710401
9609622,60866631
9609622,932807688815120384
967859267352059911,1387010761994682371
977204844,1436479905450004482
977204844,487686623
977204844,50189290
98471035,1033084441697153024
98471035,739844197935644672
98471035,823191621349101568
